date,p_Aggression_mean,p_Anxiety_mean,p_Disappointment_mean,p_Hope_mean,p_Neutral_mean,p_Uncertainty_mean,p_Aggression_wmean,p_Anxiety_wmean,p_Disappointment_wmean,p_Hope_wmean,p_Neutral_wmean,p_Uncertainty_wmean,emotion_entropy,msg_volume
2022-12-28,0.17625524,0.2863605,0.104107015,0.03820535,0.30213997,0.092931904,0.019543015400301008,0.3649598194711534,0.060590578383073995,0.06814574044665997,0.3413290146864538,0.14543183071105126,2.3180015,298
2022-12-29,0.12872697,0.27974892,0.117513165,0.029564396,0.3641254,0.08032115,0.031684124090607065,0.42865716190499414,0.0309063558484299,0.020174001883764035,0.420117758450389,0.06846059669443359,2.2309682,423
2022-12-30,0.12281918,0.26339215,0.12323452,0.043525916,0.37164214,0.07538609,0.03862892140707323,0.24786939393907056,0.06344246605625907,0.09363721031665577,0.4043498602663685,0.15207214380657072,2.2594538,142
2022-12-31,0.05719717,0.07444665,0.07063521,0.43430698,0.33791116,0.025502838,0.01404685864378045,0.13339940617301957,0.027156659374501547,0.4740424394178708,0.31602138871503993,0.03533325385437412,1.9716586,207
2023-01-01,0.046349883,0.10789667,0.057543892,0.47027802,0.26053965,0.057391874,0.016246384268579217,0.3500225700466971,0.024629869715023536,0.06815162824946512,0.36539037930527773,0.17555915734185068,2.0430605,87
2023-01-02,0.11433381,0.19343968,0.14233716,0.05084414,0.3976548,0.10139044,0.008963767038342825,0.09966094779507186,0.04282719579305333,0.027053105866923065,0.6504473080964842,0.17104765215678394,2.2988667,109
2023-01-03,0.11195361,0.20959267,0.100732915,0.09996414,0.3239129,0.15384379,0.014497188886237125,0.259753115358271,0.03565461280017934,0.10232329341060549,0.4051541151610152,0.1826176714495879,2.434085,71
2023-01-04,0.20627162,0.24641666,0.07951272,0.047915693,0.35615072,0.06373259,0.03203295451126097,0.4188161554578677,0.031211801564019485,0.059541449441106085,0.3217542861248933,0.13664336944468172,2.2517905,59
2023-01-05,0.24465947,0.25438803,0.11176513,0.026508315,0.2614074,0.10127166,0.03104519029646549,0.3105916866298201,0.015150328347865363,0.07869149711098465,0.28546035287812277,0.2790609758763454,2.3320653,198
2023-01-06,0.2340085,0.27173656,0.13340613,0.031979717,0.26341113,0.06545794,0.038836300219649934,0.5938045382188478,0.019372314985518568,0.014697274683286151,0.18933359943449035,0.1439559866320991,2.312077,103
2023-01-07,0.2401308,0.22879459,0.111726046,0.053285196,0.3188259,0.047237445,0.01938190953194503,0.43085611034957855,0.02495345733312203,0.13579709462935172,0.3408929062740524,0.04811852102436303,2.2935627,107
2023-01-08,0.32381195,0.15317786,0.15759204,0.04133979,0.2929112,0.031167164,0.017576024441012087,0.2465566093867296,0.056291041960746635,0.04060784544998922,0.5872835229537754,0.05168497697622872,2.2263243,238
2023-01-09,0.235394,0.21980979,0.121924184,0.035747513,0.3130548,0.07406971,0.01758540255663678,0.35577172302881227,0.0342500148346048,0.05083041874652128,0.3094025634592975,0.23215987562069115,2.3162794,350
2023-01-10,0.20132999,0.26812452,0.114590704,0.04514837,0.30182898,0.06897745,0.06776189769275874,0.40682584200854527,0.030266717273127807,0.020142577916784803,0.399947338361068,0.0750556254830986,2.3223624,440
2023-01-11,0.1955475,0.2639973,0.11216154,0.04186604,0.31619772,0.07022987,0.032366959048356826,0.42532731703781357,0.036676801290509015,0.019017292742799282,0.3923384166493256,0.0942732300062512,2.3076727,424
2023-01-12,0.21065158,0.21946928,0.1387106,0.05593411,0.30674833,0.06848612,0.037317930685616826,0.27032575217888266,0.03216661017641891,0.018693563353533837,0.4714821206640191,0.1700140271585072,2.369399,375
2023-01-13,0.20064586,0.24265148,0.13576353,0.023703154,0.32635337,0.0708826,0.04245114559578908,0.3759323996926992,0.03804496325207902,0.027209257994826926,0.35915640504361207,0.15720581688451404,2.2776606,481
2023-01-14,0.23560108,0.2155126,0.12898487,0.07145597,0.2973185,0.051126976,0.02064173292454427,0.27950556329352017,0.035053389495965655,0.36237182855456906,0.27458991069126515,0.027837598525068254,2.361284,190
2023-01-15,0.1639783,0.2404552,0.1456281,0.06703282,0.3090796,0.07382598,0.025387723477391887,0.29244254994907204,0.037120495483619356,0.1711457603396002,0.42696249089696087,0.04694097937008828,2.3894238,213
2023-01-16,0.1774622,0.2415547,0.14298753,0.022627678,0.3451304,0.070237465,0.024845355550818442,0.35204135240095474,0.02870122461087264,0.03627206879355946,0.31222210631321273,0.24591789274357992,2.2614803,364
2023-01-17,0.24330105,0.19586149,0.15851061,0.042335868,0.30200076,0.05799023,0.021967959033814797,0.37177330838788447,0.07790584005692683,0.024317668839835,0.3769805249882401,0.12705469505548525,2.3310692,357
2023-01-18,0.12626345,0.27787888,0.13854484,0.033828624,0.32045755,0.10302665,0.022369947490611913,0.44968486514816464,0.039471675565450795,0.016388871434158004,0.3591917327491953,0.1128929081167386,2.3146172,431
2023-01-19,0.18466136,0.27032912,0.101933986,0.043073714,0.3213585,0.07864332,0.03211348261405429,0.3781783707493968,0.0356178020760113,0.03782797868550756,0.4310433698362758,0.08521899062361808,2.306233,389
2023-01-20,0.15905792,0.23080203,0.13561767,0.04504634,0.34324935,0.08622669,0.09266040471944481,0.2637780672389218,0.05365277027445988,0.04641011799005831,0.42753572058183253,0.1159629228020495,2.3368545,464
2023-01-21,0.13393487,0.18996562,0.14274754,0.052849364,0.36284992,0.11765269,0.024142219155936173,0.2033530260836937,0.03488160460546139,0.22412867070466663,0.37917372426693274,0.13432072758201288,2.3626726,153
2023-01-22,0.20199263,0.27225152,0.10530318,0.067466624,0.28604358,0.06694245,0.021052686345690973,0.3710409249647056,0.027661693050054253,0.15910738501068905,0.34322235148375724,0.07791495775752232,2.3591642,116
2023-01-23,0.2691487,0.20961921,0.12300859,0.05240362,0.2843677,0.061452173,0.035271011179780244,0.3010180350747882,0.045526360428955887,0.08377790951044774,0.4749080518054273,0.05949863295758454,2.3401644,475
2023-01-24,0.22326173,0.27448845,0.09593375,0.045544095,0.29099104,0.06978095,0.01976644816349043,0.33145458528916916,0.06340143986251694,0.01652666948218576,0.4652102955841564,0.10364056811036157,2.3086028,302
2023-01-25,0.16250001,0.31348717,0.103303954,0.039186183,0.2993218,0.08220086,0.04007653146800323,0.37746907777176764,0.033439601359278905,0.05753599738545502,0.3394068497520095,0.1520719458512553,2.289279,391
2023-01-26,0.16532366,0.27125493,0.11629253,0.024370948,0.32032466,0.10243326,0.02834281574840912,0.1967024462455302,0.06222280364680578,0.056265244771916356,0.5103376343751473,0.14612905244191488,2.294273,314
2023-01-27,0.18256728,0.28036743,0.115346305,0.030580489,0.3030977,0.08804081,0.01937749007093224,0.30369338348799246,0.046589401911250515,0.0163398053053036,0.43492375137298533,0.17907616591714937,2.306187,274
2023-01-28,0.14323026,0.22239329,0.15305232,0.06004998,0.351178,0.07009617,0.013643753957851239,0.2338121072070415,0.07005397610462745,0.08339474262261697,0.42852715520351914,0.170568260879468,2.3409717,181
2023-01-29,0.21636093,0.2364447,0.13208146,0.032542218,0.31915,0.06342068,0.019131640825059183,0.30448525706828533,0.02711023698657825,0.14921960485232758,0.4147171847387514,0.08533606877778943,2.2944949,131
2023-01-30,0.14812317,0.23203258,0.14335264,0.041071158,0.35952815,0.07589228,0.06586279086485045,0.2808854615337663,0.05765510164407229,0.06456017777199352,0.36545327522808174,0.16558318316143275,2.300931,315
2023-01-31,0.15865423,0.1889436,0.18180445,0.026995797,0.36311612,0.08048583,0.036421776155046895,0.25976045484579724,0.04496726580385232,0.014650959455269466,0.4434070704472524,0.20079247232365766,2.2867103,400
2023-02-01,0.21575697,0.24214917,0.124211796,0.030824201,0.31630734,0.07075051,0.03702823699690029,0.3352662068438558,0.037528740286382464,0.0679788817099274,0.36803186585242403,0.15416607883405134,2.2969182,390
2023-02-02,0.21739046,0.26349443,0.09722276,0.029608332,0.31603473,0.076249264,0.07539325390619334,0.34366982497495135,0.031638737397490645,0.06121653537515349,0.3216922766829328,0.16638937286091585,2.2712085,328
2023-02-03,0.22630276,0.21824041,0.14190377,0.038370512,0.30414346,0.07103908,0.0181242357977898,0.49258736813656673,0.06754274065913692,0.07674785510044527,0.29219691721497065,0.05280088912767649,2.3379114,395
2023-02-04,0.23277561,0.35211763,0.091938786,0.033271212,0.24050672,0.04939002,0.04195355845815754,0.5038227844833926,0.12408150729133094,0.013862873306145164,0.23208450158844288,0.08419477082323323,2.2084584,198
2023-02-05,0.092679076,0.28426948,0.115009844,0.04490492,0.3582393,0.10489739,0.020934624840759756,0.47765687092798464,0.029370206127779623,0.12839573889501565,0.1867288452099563,0.15691369780272094,2.2655625,121
2023-02-06,0.18737276,0.17960712,0.18761769,0.03685591,0.35272583,0.055820704,0.03853869917668795,0.39505157088189813,0.043837674850393235,0.02132873549878466,0.3944016673112997,0.10684164381106014,2.288704,392
2023-02-07,0.21478693,0.2126141,0.14090827,0.050279163,0.30856055,0.072850995,0.02205364267089968,0.24646786562633743,0.039229796334249854,0.05510334287269922,0.4432353704762308,0.19390998910486246,2.3655334,382
2023-02-08,0.24905851,0.20880009,0.1521102,0.031832475,0.28807154,0.07012716,0.05263440706955476,0.46284777447597647,0.02008842269136492,0.09520138321220863,0.19037167003286318,0.17885634066841566,2.3289814,350
2023-02-09,0.26007712,0.19570498,0.16462517,0.044795092,0.27955687,0.055240784,0.02225078557943984,0.4722529623818872,0.025376494676445656,0.01934496143057711,0.28062872524490523,0.18014606179246997,2.3398995,497
2023-02-10,0.20540915,0.21557494,0.13282926,0.0557224,0.32333884,0.0671254,0.030360620041953303,0.30161864798110327,0.05343248098496073,0.05926652177365481,0.4412991993229625,0.11402251843895159,2.3534946,415
2023-02-11,0.24712123,0.19376098,0.1292691,0.03414305,0.31422487,0.08148078,0.04099831261607805,0.4384247573572328,0.024818328672052917,0.02102058684051944,0.24295130307498186,0.23178670985631175,2.324573,156
2023-02-12,0.15895365,0.21408762,0.15141523,0.04648831,0.3617293,0.067325905,0.0926923587790208,0.17899625340493774,0.030700434860956763,0.10320214000276948,0.4513516555037166,0.1430571677300782,2.3087404,91
2023-02-13,0.2107148,0.22627048,0.13872376,0.024904633,0.34553778,0.05384856,0.04005494073857078,0.37917781384076893,0.03704816830327569,0.013311191948500332,0.37276566809506906,0.15764221379191207,2.243205,290
2023-02-14,0.17821181,0.2714845,0.12161379,0.044194747,0.32518917,0.059305977,0.022638131665705788,0.3832874922697867,0.07184208041371579,0.013034224633912978,0.3504346637484622,0.15876341408200817,2.291394,310
2023-02-15,0.11283792,0.25737518,0.1495801,0.048438165,0.3486147,0.083153956,0.020789727953366845,0.3467669919494501,0.056763785533000884,0.09605500755499917,0.29942699419108665,0.1801974961764519,2.3090558,154
2023-02-16,0.17091428,0.29616156,0.11063147,0.053301968,0.29097286,0.07801787,0.025542658900213754,0.44216334089035003,0.03443359103383812,0.0594364267089965,0.3414287222992697,0.09699525674489089,2.337705,230
2023-02-17,0.1773944,0.28663525,0.098415464,0.027263604,0.28391773,0.12637354,0.03006293483586546,0.3185545860345329,0.0524585968488179,0.02426604795412219,0.467678265129192,0.10697956692383158,2.3230488,155
2023-02-18,0.053045902,0.3132761,0.17249337,0.011459878,0.28766856,0.16205621,0.039980396550845086,0.5315052562166677,0.06517904083095004,0.014266034163275149,0.26275563961895476,0.08631363354399457,2.2030942,36
2023-02-19,0.17258082,0.20874362,0.12408481,0.05210429,0.3692776,0.07320886,0.0555135910418461,0.36746193427385837,0.027611283884708033,0.03543667632836451,0.3790561464446733,0.13492036504896476,2.3117626,147
2023-02-20,0.1938821,0.15853262,0.18933877,0.025344579,0.3827525,0.05014945,0.01656273154079773,0.3586488977351954,0.02953773380451275,0.10155266067934512,0.3490225682826098,0.14467541267538547,2.2159271,354
2023-02-21,0.20078208,0.21012284,0.13832021,0.049346037,0.31622994,0.0851989,0.015505392652909039,0.2882255009459721,0.05131810082437904,0.02006837738993971,0.47347801789688365,0.1514046125956803,2.374912,362
2023-02-22,0.2757576,0.22292721,0.12967128,0.041258723,0.27359068,0.056794472,0.10600417926982027,0.29393143430361535,0.04450008597193565,0.0848381322615922,0.380869887076275,0.0898562727105567,2.3137367,353
2023-02-23,0.22088698,0.27592057,0.114693746,0.034087565,0.2708828,0.083528355,0.020567767790828546,0.7255110689264899,0.035597480498699846,0.011591646517642483,0.15203393996917886,0.05469805524099,2.3278604,243
2023-02-24,0.31324723,0.24184029,0.12928705,0.031084586,0.24348901,0.04105184,0.09057717092419364,0.2763526306930914,0.1535275057584886,0.09292015436085281,0.2993258896543429,0.08729665012781891,2.2424123,338
2023-02-25,0.24235253,0.22608061,0.16931063,0.032906055,0.28554523,0.043804936,0.030116496420789177,0.48588161962502113,0.03454535107571153,0.0480764012026667,0.2974075972601163,0.10397256065739406,2.2904336,200
2023-02-26,0.3193197,0.10887982,0.13474855,0.046911646,0.33939418,0.050746128,0.06945029173595427,0.368570372649227,0.038931631820792616,0.03301064855391283,0.40491369957863915,0.08512335794469783,2.2182748,147
2023-02-27,0.26926547,0.20186296,0.14625406,0.03696762,0.29591236,0.04973755,0.02429457469628569,0.41357030181364973,0.04148764725218614,0.031231054114168703,0.41445943460578333,0.0749569699585851,2.2923949,393
2023-02-28,0.1989427,0.19841309,0.14613977,0.039485432,0.35384163,0.06317737,0.05875574836544742,0.23995043306678207,0.03523969467793946,0.0511803377927111,0.453465230281143,0.16140854972501,2.2980852,402
2023-03-01,0.12590955,0.2418596,0.15194222,0.041976828,0.36041635,0.07789545,0.026963861388949698,0.3112394684437952,0.07611257744827427,0.035741013130174894,0.37161648637644357,0.1783265908934119,2.294199,324
2023-03-02,0.15833288,0.19705035,0.11525133,0.10163788,0.37023535,0.057492178,0.015498414120487407,0.3234457659660526,0.03605523745283098,0.05123366903289403,0.4643268483907437,0.10944005705454747,2.344892,438
2023-03-03,0.16471557,0.23434965,0.12254878,0.048550975,0.33919585,0.09063916,0.05223252612643052,0.4520351315963372,0.06692257822864028,0.05649369499963172,0.288942065146026,0.08337399536945458,2.3452094,395
2023-03-04,0.21084476,0.17889711,0.14018783,0.03576714,0.36293578,0.071367376,0.05602757853034037,0.324828855057072,0.07184176308074855,0.01305895646970548,0.47988180578376455,0.054361058253915316,2.2894087,205
2023-03-05,0.23555736,0.22426395,0.12883975,0.045354113,0.30533418,0.06065066,0.0571582039881083,0.5093772512457779,0.022848364899503242,0.034140826618102076,0.2664412268382222,0.11003410400079747,2.32613,285
2023-03-06,0.21486515,0.19881159,0.1279192,0.04758318,0.33044872,0.080372125,0.03580297547159811,0.37335826975347325,0.029830447621592454,0.04017610074605586,0.3769719378809199,0.14386025965381014,2.3487813,344
2023-03-07,0.15544066,0.23203537,0.14906044,0.05181908,0.33369955,0.07794488,0.07184834464482945,0.2774348795794883,0.0379320312355878,0.060833885342536004,0.37590465063262773,0.17604621094689063,2.3524103,415
2023-03-08,0.20903432,0.13279732,0.15760297,0.101177886,0.33602303,0.0633645,0.014381364401805844,0.207653941460818,0.03348710487712647,0.2615242175797446,0.40317790575360374,0.07977546832299531,2.394236,210
2023-03-09,0.14425787,0.18273245,0.1415471,0.059802566,0.37959322,0.09206678,0.0619158741336051,0.28218691553647707,0.03491184633088028,0.06761776407558748,0.45986385238514016,0.09350373577313623,2.3406086,379
2023-03-10,0.12377379,0.2850154,0.10932453,0.04593316,0.3487102,0.087242894,0.03944901024378645,0.5782850355896415,0.022963889873432636,0.05829967554992628,0.24196852142149122,0.05903387870096773,2.279458,167
2023-03-11,0.14291471,0.33286574,0.13016838,0.06318128,0.25768995,0.07317997,0.06753825829201535,0.5383825162832736,0.012715580316779005,0.13424409893043696,0.13814352279441203,0.10897602936297401,2.344198,163
2023-03-12,0.16290842,0.23157385,0.15979263,0.035603706,0.34683764,0.06328375,0.022807963617113642,0.46762129731585195,0.03261358620243172,0.032076064813999716,0.39409980301637665,0.05078128666828977,2.2911355,247
2023-03-13,0.15763529,0.27911246,0.1440366,0.059117742,0.28569996,0.074397944,0.04977354743179401,0.7292855081670286,0.040585103403413245,0.02518007057153437,0.08646419337282202,0.06871160181323871,2.373159,609
2023-03-14,0.18831974,0.25870883,0.14377911,0.042640388,0.29493412,0.07161781,0.08971643483766707,0.5305672194963558,0.023692840202401054,0.1116629302033278,0.1815987028352428,0.0627618652871729,2.3465772,436
2023-03-15,0.20865804,0.21050684,0.13440551,0.038431928,0.33889845,0.069099225,0.043157531118103096,0.5465762535770236,0.04342370661657601,0.015252595447799742,0.26716986741037896,0.08442004900665404,2.310239,485
2023-03-16,0.2270068,0.24851374,0.13678856,0.03592485,0.28965735,0.062108725,0.060944237646120974,0.6266733695956073,0.03785460079377915,0.036192193991023726,0.19482534042315452,0.04351025687005483,2.3165395,545
2023-03-17,0.18913533,0.27216765,0.119598635,0.045613382,0.3031443,0.07034071,0.05030894079783329,0.46629295836057105,0.03188029116800711,0.04232789567977645,0.31807570608179103,0.09111423061152452,2.3263342,530
2023-03-18,0.18030675,0.26816055,0.16306911,0.051574662,0.28143722,0.05545173,0.014661030303171988,0.33750211626515697,0.031985269455944564,0.13002887573093097,0.39487842992227074,0.09094426617073764,2.3482318,140
2023-03-19,0.15570112,0.2647668,0.16388328,0.04274999,0.28349978,0.08939901,0.0731108673808748,0.17139196466714313,0.03897498228998,0.15468396133823334,0.3736562943220377,0.18818193075081033,2.374417,179
2023-03-20,0.17176695,0.24553747,0.11668587,0.048661694,0.3570391,0.0603089,0.05253514514638249,0.6549738882065782,0.023571333672554703,0.05039742626394106,0.18816644034438057,0.030355793723097848,2.2827036,868
2023-03-21,0.14324734,0.3080206,0.11618407,0.04288133,0.32376596,0.065900706,0.06695893222786245,0.3773231942890535,0.039502620849240985,0.07826027648152466,0.3527460582052426,0.0852089174942968,2.2658474,640
2023-03-22,0.18089265,0.24086201,0.12493344,0.046567272,0.3243557,0.08238895,0.028912395848206453,0.3996247463153465,0.03323481510557525,0.047842575556245555,0.28979999457987177,0.200585486301128,2.345407,458
2023-03-23,0.24590236,0.21065645,0.15070583,0.031428386,0.29335493,0.06795206,0.10958933787262984,0.41987922844472103,0.06478767839370184,0.014111389674615409,0.25959221877321775,0.13204015765489188,2.3219962,652
2023-03-24,0.2354325,0.23915702,0.1290089,0.060022026,0.26628715,0.07009239,0.042300108960689496,0.4339699006872702,0.02514508181799616,0.08876766959833934,0.33166356828767335,0.07815366309678301,2.3867161,497
2023-03-25,0.23813337,0.23535076,0.13167499,0.013415944,0.29717258,0.0842524,0.17833352467762661,0.3425817387412909,0.055986859953784045,0.015757491865110704,0.34651795848829325,0.060822420385973575,2.2737134,116
2023-03-26,0.17448142,0.2217555,0.15279652,0.04472596,0.33578748,0.07045312,0.12329317187384001,0.3917702941332742,0.044676069128517355,0.017112044976506924,0.3931994869827842,0.029948919183868522,2.3342752,229
2023-03-27,0.15768406,0.2770341,0.15593868,0.05572366,0.3075919,0.046027638,0.06221963745222776,0.4044587574932692,0.03552631979580183,0.05562425060266821,0.2898405475941079,0.15233050240685758,2.311036,265
2023-03-28,0.15764573,0.2294557,0.12819451,0.05327613,0.36916587,0.062262055,0.0489082351857521,0.34798376648951845,0.05294590353018106,0.04603109680483298,0.42531244484406694,0.07881856201116622,2.2928815,638
2023-03-29,0.18934909,0.19625935,0.16241975,0.03942011,0.3505627,0.061989043,0.06324878117561587,0.335704171779353,0.06572692375162958,0.05833987182282816,0.3918082576012341,0.08517199359168748,2.30427,505
2023-03-30,0.20439574,0.21865195,0.1280791,0.0438824,0.34109816,0.06389267,0.025554872583506878,0.38119336089543215,0.04014393343536138,0.06690535793059593,0.35910722737116363,0.12709523988134594,2.308244,617
2023-03-31,0.18739171,0.25193155,0.1044363,0.026596535,0.35926294,0.07038097,0.029405080150564665,0.25517650734737013,0.04784599251278884,0.06885262043243229,0.44540933108772235,0.15331045967489335,2.2333958,445
2023-04-01,0.21209471,0.15259083,0.17623723,0.07584346,0.3300639,0.053169858,0.027486063494198396,0.2830892672534545,0.10226613909855699,0.15028465078300443,0.3587761046849803,0.07809778767701725,2.364853,200
2023-04-02,0.20064002,0.29474416,0.09484867,0.035644785,0.31528565,0.05883672,0.04902863869927536,0.3709227875987478,0.03920700590033615,0.12010970968747399,0.3433524887929759,0.0773793654172827,2.243707,75
2023-04-03,0.1380669,0.22523198,0.13425225,0.031254523,0.39144212,0.07975223,0.027810676899421127,0.39872101638492785,0.03850881973787193,0.015011750644304996,0.4073794397514432,0.11256829631894948,2.2445881,301
2023-04-04,0.17972097,0.19869211,0.15342265,0.034504436,0.34695333,0.086706504,0.05442412811560998,0.33248614786629277,0.05393505929773606,0.02218606824177399,0.37668369571874755,0.16028489353830763,2.3264966,360
2023-04-05,0.16715312,0.18315786,0.14787684,0.04394635,0.38525584,0.07260998,0.04829762004680606,0.3709782852521293,0.040984224017931836,0.06606851609434329,0.35308563407013727,0.12058572684776028,2.2906847,563
2023-04-06,0.2713472,0.23063698,0.1222444,0.03385286,0.28967553,0.05224304,0.02237010828736292,0.19448627853763112,0.0694749726990777,0.02344965163057751,0.6263439640646834,0.06387504804448846,2.2750127,518
2023-04-07,0.1750633,0.22881974,0.15759231,0.047415327,0.3213728,0.06973651,0.07785769044011683,0.339734675204933,0.05830380937920422,0.01090959190907957,0.32082869183775503,0.19236555233869462,2.3498666,500
2023-04-08,0.18149002,0.22233884,0.13396475,0.038636256,0.34789157,0.075678565,0.13746776012958584,0.37150844141703454,0.027437240529443938,0.14686859803310703,0.20192539499868253,0.11479255197048137,2.3107526,305
2023-04-09,0.1225016,0.14575268,0.17662622,0.045171864,0.44048375,0.06946387,0.012469094561959687,0.24599966646172067,0.16798647197870734,0.03258311826121518,0.42356404678982956,0.11739760181983118,2.2079532,194
2023-04-10,0.12023487,0.23383787,0.11901521,0.0458359,0.3740124,0.107063726,0.018110738471572612,0.41870074170391813,0.023028903083768,0.04773047009357954,0.3223303302359664,0.17009882495513248,2.3027682,417
2023-04-11,0.14226614,0.23052979,0.13627218,0.04347185,0.37468195,0.07277812,0.057542809802024426,0.28707917758814516,0.050385368462201874,0.1310979814343254,0.4136838361227043,0.06021084467829301,2.2825415,444
2023-04-12,0.16677909,0.20099786,0.16180404,0.045506313,0.35452446,0.070388235,0.03750185867837732,0.4853498708439708,0.05454698973691689,0.0252307688491636,0.2858596360537336,0.11151086661329987,2.3241084,585
2023-04-13,0.17261258,0.22331184,0.16834137,0.04393555,0.32221463,0.06958403,0.027567979379406325,0.3327090474127894,0.029939864967839423,0.020888193182819915,0.36755981729947507,0.22133508296992832,2.3452978,314
2023-04-14,0.17182587,0.24274743,0.14861466,0.039399553,0.3187345,0.07867799,0.04236088710086517,0.3895055106399388,0.0645178722918627,0.059489945608335607,0.34361429490656875,0.10051147503112726,2.3393378,373
2023-04-15,0.17264907,0.20112304,0.18765114,0.03272473,0.33920696,0.06664503,0.024283371744460616,0.3954198236511668,0.045488163883465015,0.0501512105870456,0.26684984609882134,0.21780757677339901,2.3067775,87
2023-04-16,0.2503053,0.15276557,0.18110333,0.049855463,0.31912106,0.046849243,0.03141732993990389,0.18964656705970864,0.1090836249946326,0.10071343611189597,0.455165673168414,0.11397336842208822,2.3091116,214
2023-04-17,0.13120788,0.20240265,0.14009543,0.048691966,0.38157207,0.096030034,0.01993908036735254,0.5826249235517105,0.013993778537207424,0.030848542062179397,0.1799251080635224,0.17266856701598288,2.3154664,341
2023-04-18,0.14246243,0.15835103,0.16071013,0.023003785,0.4264601,0.0890125,0.037011984564679155,0.41677823812653947,0.06629885358947792,0.035239060671791334,0.2803696265383652,0.1643022278690927,2.2055695,350
2023-04-19,0.11704645,0.21667619,0.15010154,0.03644666,0.40459442,0.07513474,0.0409302453704135,0.34430491549661035,0.08577503956790634,0.07159147058789682,0.4040200306120271,0.053378294918027855,2.2338934,534
2023-04-20,0.16880615,0.21263559,0.13072833,0.03525687,0.36866182,0.083911225,0.0496435193130101,0.40194278763719327,0.0653396152221015,0.022902659986515993,0.340011939323509,0.12015950586534294,2.292783,553
2023-04-21,0.10947251,0.25426373,0.10367328,0.051535506,0.39091298,0.090141974,0.016216920654184147,0.39581858062172476,0.04233548570007764,0.1146243385182999,0.270672675566601,0.16033198541663934,2.2538342,311
2023-04-22,0.075246,0.20553195,0.13264814,0.04054521,0.41293648,0.1330922,0.01661195552901655,0.40905095813372166,0.01747447843590019,0.11612099577044412,0.29083716753951944,0.14990445186176904,2.2381926,125
2023-04-23,0.16266122,0.20402299,0.16507718,0.039044097,0.37515357,0.054040946,0.019497245918082298,0.2918868264152144,0.049063695498850785,0.03348460717478866,0.42039080935788437,0.18567678506087468,2.2638612,172
2023-04-24,0.12710151,0.20203778,0.12873673,0.03010941,0.4199299,0.09208468,0.07259464748504027,0.347250114399681,0.04509642705942627,0.03197374141119198,0.36823910719370073,0.1348459737213026,2.2198248,326
2023-04-25,0.17306392,0.22870143,0.13270788,0.04383458,0.34154502,0.080147155,0.021873204400690082,0.4699884417491576,0.0640020017938843,0.07085887020401628,0.2890733124222893,0.08420415239113826,2.3303583,483
2023-04-26,0.19293872,0.24124758,0.12865508,0.043071415,0.32995483,0.06413239,0.08765419126729174,0.2865645410172285,0.03304567662694791,0.17387394506954215,0.30350510430101557,0.11535654000120898,2.3108895,586
2023-04-27,0.16977732,0.24085158,0.14419593,0.037813086,0.33198348,0.07537862,0.03423657301374291,0.1946187966707298,0.03461271873439678,0.04614902158007143,0.6155720869750496,0.07481081179890818,2.3197947,217
2023-04-28,0.120081015,0.22939263,0.10139169,0.04032743,0.42619058,0.08261666,0.03437093430380376,0.40739727774265266,0.0683618927305716,0.05209853803804848,0.3695119151401637,0.06825944823079311,2.1976523,351
2023-04-29,0.18253015,0.1953074,0.15621196,0.045061864,0.36071002,0.060178615,0.023957411242518975,0.3497692915578652,0.02399239518868017,0.12303222442235648,0.29245329557205857,0.18679537079139524,2.302624,257
2023-04-30,0.17247996,0.22691205,0.122522555,0.03597526,0.3813138,0.060796373,0.0350059028553819,0.2840848312513658,0.049053876538217585,0.09538633648023416,0.47421219805486137,0.06225685030628678,2.2425396,65
2023-05-01,0.30673695,0.15918657,0.15633406,0.041509893,0.2956997,0.040532853,0.022499031992638623,0.3073897628490709,0.050077990965363604,0.02632371529617421,0.41907796630104244,0.17463154409213127,2.261335,279
2023-05-02,0.15106483,0.2833065,0.12140037,0.041483123,0.32572493,0.07702026,0.03638617499900485,0.47937978289573585,0.04403516613261292,0.05753672136636831,0.2627930765728226,0.11986905481437288,2.299174,274
2023-05-03,0.1543006,0.29205126,0.094213374,0.047183435,0.335116,0.07713535,0.02554633413016612,0.44476911189357526,0.06883679166287338,0.056340644820872324,0.2544745082257507,0.15003261919663963,2.2772582,346
2023-05-04,0.15044837,0.264529,0.11190881,0.057668455,0.33063856,0.08480681,0.06782307677088899,0.3971699709235819,0.060256162869961424,0.02441648688077715,0.301457511984134,0.14887680052735563,2.3393853,416
2023-05-05,0.1745085,0.2404155,0.12111433,0.034347393,0.358109,0.07150527,0.03159546162830408,0.3255418581940128,0.04814256301937425,0.061929778842731584,0.42422902681583563,0.10856131522006593,2.2725112,381
2023-05-06,0.19162995,0.13042228,0.17021757,0.016270561,0.41834903,0.07311058,0.08245034104562399,0.41482468978080705,0.09375649485100371,0.01114339009260037,0.2481692362266992,0.14965585852604005,2.1734092,162
2023-05-07,0.18978037,0.13993357,0.18329228,0.038461424,0.37823778,0.07029458,0.04195239599442015,0.3968062932440606,0.04890648137447921,0.0997391404297454,0.3662979801203271,0.04629770630728901,2.2812686,89
2023-05-08,0.16702618,0.19619353,0.16838789,0.0319998,0.378788,0.057604615,0.022689398041874448,0.48347148809618484,0.09389767503760563,0.05771299459563256,0.2922637583900917,0.04996466690148225,2.251612,287
